META; english/championship/birmingham-v-burton; 2018-04-03 18:19:16 GMT+3; 2018-04-07 15:00; e70300-dr003
Birmingham; 8/11; 4/5; 4/5; 4/5; 41/50; 3/4; 3/4; 4/6; 7/10; 4/5; 4/5; 3/4; 4/5; 3/4; 4/5; 10/13; 13/18; 13/16; 7/10; 3/4; 10/13; 4/5; 8/11; 8/11; 4/5
Draw; 13/5; 12/5; 12/5; 12/5; 129/50; 13/5; 5/2; 12/5; 45/17; 12/5; 5/2; 23/10; 12/5; 5/2; 5/2; 5/2; 13/5; 27/11; 13/5; 13/5; 5/2; 28/11; 23/10; 9/4; 5/2
Burton; 15/4; 19/5; 19/5; 15/4; 21/5; 15/4; 15/4; 7/2; 39/10; 19/5; 7/2; 4; 7/2; 15/4; 39/10; 15/4; 16/5; 39/10; 19/5; 4; 75/19; 3; 10/3; 4; 
META; english/championship/birmingham-v-burton; 2018-04-04 08:18:25 GMT+3; 2018-04-07 15:00; e70300-dr003
Birmingham; 8/11; 4/5; 5/6; 4/5; 43/50; 4/5; 4/5; 8/11; 7/10; 5/6; 4/5; 4/5; 5/6; 3/4; 4/5; 4/5; 13/18; 13/16; 7/10; 4/5; 10/13; 4/5; 8/11; 8/11; 5/6
Draw; 13/5; 12/5; 23/10; 12/5; 127/50; 5/2; 12/5; 12/5; 45/17; 23/10; 5/2; 12/5; 47/20; 5/2; 5/2; 27/11; 13/5; 27/11; 13/5; 5/2; 49/20; 5/2; 23/10; 12/5; 12/5
Burton; 15/4; 19/5; 18/5; 15/4; 4; 15/4; 15/4; 7/2; 39/10; 15/4; 7/2; 7/2; 19/5; 7/2; 15/4; 15/4; 15/4; 16/5; 39/10; 19/5; 15/4; 19/5; 7/2; 14/5; 7/2
META; english/championship/birmingham-v-burton; 2018-04-04 18:19:46 GMT+3; 2018-04-07 15:00; e70300-dr003
Birmingham; 8/11; 4/5; 4/5; 4/5; 83/00; 4/5; 4/5; 8/11; 7/10; 5/6; 4/5; 4/5; 5/6; 3/4; 4/5; 4/5; 13/18; 13/16; 7/10; 4/5; 10/13; 4/5; 8/11; 8/11; 4/5; 4/5
Draw; 13/5; 12/5; 23/10; 12/5; 51/20; 5/2; 12/5; 12/5; 45/17; 23/10; 12/5; 12/5; 47/20; 5/2; 5/2; 5/2; 13/5; 27/11; 13/5; 5/2; 49/20; 5/2; 23/10; 12/5; 5/2; 5/2
Burton; 15/4; 19/5; 15/4; 15/4; 21/5; 15/4; 15/4; 7/2; 39/10; 15/4; 19/5; 7/2; 19/5; 7/2; 15/4; 39/10; 15/4; 16/5; 39/10; 19/5; 15/4; 39/10; 7/2; 7/2; 21/5; 21/5
META; english/championship/birmingham-v-burton; 2018-04-05 13:13:19 GMT+3; 2018-04-07 15:00; e70300-dr003
Birmingham; 8/11; 3/4; 4/5; 4/5; 41/50; 5/6; 3/4; 8/11; 7/10; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 10/13; 13/18; 7/9; 7/10; 3/4; 4/5; 8/11; 8/11; 4/5; 4/5
Draw; 13/5; 12/5; 23/10; 12/5; 127/50; 13/5; 5/2; 12/5; 45/17; 12/5; 12/5; 12/5; 5/2; 47/20; 5/2; 5/2; 5/2; 13/5; 27/11; 13/5; 13/5; 5/2; 23/10; 12/5; 5/2; 5/2
Burton; 15/4; 4; 15/4; 43/10; 15/4; 4; 7/2; 39/10; 4; 19/5; 15/4; 15/4; 4; 7/2; 4; 75/19; 15/4; 57/17; 39/10; 4; 75/19; 7/2; 7/2; 21/5; 21/5; 
META; english/championship/birmingham-v-burton; 2018-04-06 08:18:40 GMT+3; 2018-04-07 15:00; e70300-dr003
Birmingham; 4/5; 3/4; 3/4; 4/5; 39/50; 5/6; 3/4; 8/11; 3/4; 3/4; 3/4; 3/4; 4/5; 4/5; 8/11; 4/5; 10/13; 13/18; 10/13; 8/11; 4/5; 10/13; 8/11; 8/11; 8/11; 8/11
Draw; 13/5; 12/5; 12/5; 23/10; 131/50; 13/5; 5/2; 12/5; 5/2; 12/5; 13/5; 23/10; 5/2; 47/20; 23/10; 5/2; 27/11; 13/5; 27/11; 27/11; 13/5; 5/2; 12/5; 5/2; 5/2; 
Burton; 17/4; 17/4; 21/5; 4; 9/2; 15/4; 4; 7/2; 21/5; 21/5; 4; 15/4; 17/4; 4; 41/10; 15/4; 41/10; 41/10; 17/4; 54/13; 4; 7/2; 9/2; 4; ; 
META; english/championship/birmingham-v-burton; 2018-04-06 09:15:48 GMT+3; 2018-04-07 15:00; e70300-dr003
Birmingham; 4/5; 3/4; 3/4; 4/5; 5/6; 3/4; 8/11; 3/4; 3/4; 3/4; 3/4; 4/5; 4/5; 8/11; 4/5; 10/13; 13/18; 10/13; 8/11; 4/5; 10/13; 8/11; 8/11; 8/11; 8/11
Draw; 13/5; 12/5; 12/5; 23/10; 13/5; 5/2; 12/5; 5/2; 12/5; 13/5; 23/10; 5/2; 47/20; 23/10; 5/2; 27/11; 13/5; 27/11; 27/11; 13/5; 5/2; 12/5; 5/2; 5/2; 
Burton; 17/4; 17/4; 21/5; 4; 15/4; 4; 7/2; 21/5; 21/5; 4; 15/4; 17/4; 4; 41/10; 15/4; 41/10; 41/10; 17/4; 54/13; 4; 7/2; 9/2; 4; ; 
META; english/championship/birmingham-v-burton; 2018-04-06 16:26:32 GMT+3; 2018-04-07 15:00; e70300-dr003
Birmingham; 4/5; 3/4; 3/4; 4/5; 79/100; 3/4; 3/4; 8/11; 3/4; 3/4; 3/4; 3/4; 4/5; 4/5; 8/11; 4/5; 10/13; 13/18; 10/13; 8/11; 4/5; 10/13; 8/11; 8/11; 8/11; 8/11
Draw; 13/5; 12/5; 12/5; 23/10; 131/50; 5/2; 5/2; 12/5; 5/2; 12/5; 13/5; 23/10; 5/2; 47/20; 23/10; 12/5; 5/2; 13/5; 12/5; 27/11; 13/5; 5/2; 5/2; 5/2; 12/5; 
Burton; 17/4; 17/4; 21/5; 4; 22/5; 4; 4; 21/5; 21/5; 4; 4; 17/4; 4; 41/10; 15/4; 21/5; 41/10; 17/4; 54/13; 4; 22/5; 23/5; 13/8; ; ; 
META; english/championship/birmingham-v-burton; 2018-04-07 12:19:41 GMT+3; 2018-04-07 15:00; e70300-dr003
Birmingham; 3/4; 7/10; 8/11; 7/10; 3/4; 8/11; 8/11; 4/6; 3/4; 8/11; 3/4; 8/11; 8/11; 8/11; 7/10; 8/11; 13/18; 13/18; 8/11; 3/4; 5/7; 4/6; 8/11; 8/11; 8/11; 
Draw; 13/5; 5/2; 5/2; 12/5; 13/5; 13/5; 5/2; 5/2; 5/2; 5/2; 13/5; 12/5; 13/5; 49/20; 23/10; 5/2; 13/5; 28/11; 27/11; 13/5; 28/11; 5/2; 13/5; 5/2; 13/5; 
Burton; 19/4; 9/2; 19/4; 9/2; 49/10; 9/2; 9/2; 4; 21/5; 19/4; 4; 9/2; 4; 9/2; 17/4; 9/2; 50/11; 17/4; 43/10; 41/10; 19/4; 9/2; 23/5; 23/5; 24/5; 24/5
META; english/championship/birmingham-v-burton; 2018-04-07 13:22:28 GMT+3; 2018-04-07 15:00; e70300-dr003
Birmingham; 8/11; 7/10; 3/4; 3/4; 37/50; 8/11; 8/11; 4/6; 3/4; 3/4; 7/10; 8/11; 8/11; 3/4; 7/10; 7/10; 5/7; 13/18; 14/19; 8/11; 3/4; 5/7; 8/11; 8/11; 8/11; 8/11
Draw; 13/5; 5/2; 5/2; 5/2; 131/50; 13/5; 13/5; 5/2; 5/2; 5/2; 13/5; 5/2; 13/5; 12/5; 23/10; 5/2; 13/5; 28/11; 27/11; 13/5; 28/11; 12/5; 5/2; 5/2; 5/2; 
Burton; 5; 9/2; 9/2; 4; 49/10; 9/2; 9/2; 4; 21/5; 9/2; 5; 4; 9/2; 17/4; 9/2; 9/2; 17/4; 41/10; 41/10; 9/2; 50/11; 23/5; 24/5; 24/5; 24/5; 
